item_lot_id	lot_name	slot	item_category	item_id	item_param_name	normalized_runtime_id	raw_runtime_descriptor	quantity	base_points	slot_acquisition_flag	generic_acquisition_flag	all_acquisition_flags
201053300	ブロック宝箱【レベル5_イズ】4F　候補1	01	4	7004	儀式素材【コモンA】レベル5	0x40001B5C	0xB0001B5C	12	100	0	52901000	52901000
201053310	ブロック宝箱【レベル5_イズ】4F　候補2	01	4	7100	儀式素材【アンコモンA】レベル1	0x40001BBC	0xB0001BBC	9	100	0	52901000	52901000
201053320	ブロック宝箱【レベル5_イズ】4F　候補3	01	4	7100	儀式素材【アンコモンA】レベル1	0x40001BBC	0xB0001BBC	6	100	0	52901000	52901000
201053330	ブロック宝箱【レベル5_イズ】4F　候補4	01	4	7100	儀式素材【アンコモンA】レベル1	0x40001BBC	0xB0001BBC	5	100	0	52901000	52901000
201053340	ブロック宝箱【レベル5_イズ】4F　候補5	01	4	7024	儀式素材【コモンC】レベル5	0x40001B70	0xB0001B70	7	100	0	52901000	52901000
201053350	ブロック宝箱【レベル5_イズ】4F　候補6	01	4	7131	儀式素材【アンコモンD】レベル2	0x40001BDB	0xB0001BDB	3	100	0	52901000	52901000
201053360	ブロック宝箱【レベル5_イズ】4F　候補7	01	4	7131	儀式素材【アンコモンD】レベル2	0x40001BDB	0xB0001BDB	2	100	0	52901000	52901000
201053370	ブロック宝箱【レベル5_イズ】4F　候補8	01	4	7140	儀式素材【アンコモンE】レベル1	0x40001BE4	0xB0001BE4	2	100	0	52901000	52901000
201053380	ブロック宝箱【レベル5_イズ】4F　候補9	01	4	7110	儀式素材【アンコモンB】レベル1	0x40001BC6	0xB0001BC6	2	100	0	52901000	52901000
201053390	ブロック宝箱【レベル5_イズ】4F　候補10	01	8	81440				1	100	0	52901000	52901000
201110000	黒い宝箱【レベル1_トゥメル】1F　候補1	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	2	100	0	52901100	52901100
201110010	黒い宝箱【レベル1_トゥメル】1F　候補2	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	2	100	0	52901100	52901100
201110020	黒い宝箱【レベル1_トゥメル】1F　候補3	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	2	100	0	52901100	52901100
201110030	黒い宝箱【レベル1_トゥメル】1F　候補4	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	2	100	0	52901100	52901100
201110040	黒い宝箱【レベル1_トゥメル】1F　候補5	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	2	100	0	52901100	52901100
201110050	黒い宝箱【レベル1_トゥメル】1F　候補6	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	2	100	0	52901100	52901100
201110060	黒い宝箱【レベル1_トゥメル】1F　候補7	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901100	52901100
201110070	黒い宝箱【レベル1_トゥメル】1F　候補8	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901100	52901100
201110080	黒い宝箱【レベル1_トゥメル】1F　候補9	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901100	52901100
201110090	黒い宝箱【レベル1_トゥメル】1F　候補10	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901100	52901100
201110100	黒い宝箱【レベル1_トゥメル】2F　候補1	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	3	100	0	52901100	52901100
201110110	黒い宝箱【レベル1_トゥメル】2F　候補2	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	3	100	0	52901100	52901100
201110120	黒い宝箱【レベル1_トゥメル】2F　候補3	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	3	100	0	52901100	52901100
201110130	黒い宝箱【レベル1_トゥメル】2F　候補4	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201110140	黒い宝箱【レベル1_トゥメル】2F　候補5	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201110150	黒い宝箱【レベル1_トゥメル】2F　候補6	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	4	100	0	52901100	52901100
201110160	黒い宝箱【レベル1_トゥメル】2F　候補7	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	4	100	0	52901100	52901100
201110170	黒い宝箱【レベル1_トゥメル】2F　候補8	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	4	100	0	52901100	52901100
201110180	黒い宝箱【レベル1_トゥメル】2F　候補9	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	3	100	0	52901100	52901100
201110190	黒い宝箱【レベル1_トゥメル】2F　候補10	01	4	1500	SAN値回復＋1	0x400005DC	0xB00005DC	1	100	0	52901100	52901100
201110200	黒い宝箱【レベル1_トゥメル】3F　候補1	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	5	100	0	52901100	52901100
201110210	黒い宝箱【レベル1_トゥメル】3F　候補2	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	5	100	0	52901100	52901100
201110220	黒い宝箱【レベル1_トゥメル】3F　候補3	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	5	100	0	52901100	52901100
201110230	黒い宝箱【レベル1_トゥメル】3F　候補4	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	4	100	0	52901100	52901100
201110240	黒い宝箱【レベル1_トゥメル】3F　候補5	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	4	100	0	52901100	52901100
201110250	黒い宝箱【レベル1_トゥメル】3F　候補6	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	6	100	0	52901100	52901100
201110260	黒い宝箱【レベル1_トゥメル】3F　候補7	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	6	100	0	52901100	52901100
201110270	黒い宝箱【レベル1_トゥメル】3F　候補8	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	6	100	0	52901100	52901100
201110280	黒い宝箱【レベル1_トゥメル】3F　候補9	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	5	100	0	52901100	52901100
201110290	黒い宝箱【レベル1_トゥメル】3F　候補10	01	4	1501	SAN値回復＋2	0x400005DD	0xB00005DD	1	100	0	52901100	52901100
201110300	黒い宝箱【レベル1_トゥメル】4F　候補1	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	7	100	0	52901100	52901100
201110310	黒い宝箱【レベル1_トゥメル】4F　候補2	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	7	100	0	52901100	52901100
201110320	黒い宝箱【レベル1_トゥメル】4F　候補3	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	7	100	0	52901100	52901100
201110330	黒い宝箱【レベル1_トゥメル】4F　候補4	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	6	100	0	52901100	52901100
201110340	黒い宝箱【レベル1_トゥメル】4F　候補5	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	6	100	0	52901100	52901100
201110350	黒い宝箱【レベル1_トゥメル】4F　候補6	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	8	100	0	52901100	52901100
201110360	黒い宝箱【レベル1_トゥメル】4F　候補7	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	8	100	0	52901100	52901100
201110370	黒い宝箱【レベル1_トゥメル】4F　候補8	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	8	100	0	52901100	52901100
201110380	黒い宝箱【レベル1_トゥメル】4F　候補9	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	7	100	0	52901100	52901100
201110390	黒い宝箱【レベル1_トゥメル】4F　候補10	01	4	1501	SAN値回復＋2	0x400005DD	0xB00005DD	1	100	0	52901100	52901100
201120000	黒い宝箱【レベル2_トゥメル】1F　候補1	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201120010	黒い宝箱【レベル2_トゥメル】1F　候補2	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201120020	黒い宝箱【レベル2_トゥメル】1F　候補3	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201120030	黒い宝箱【レベル2_トゥメル】1F　候補4	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201120040	黒い宝箱【レベル2_トゥメル】1F　候補5	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201120050	黒い宝箱【レベル2_トゥメル】1F　候補6	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201120060	黒い宝箱【レベル2_トゥメル】1F　候補7	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901100	52901100
201120070	黒い宝箱【レベル2_トゥメル】1F　候補8	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901100	52901100
201120080	黒い宝箱【レベル2_トゥメル】1F　候補9	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901100	52901100
201120090	黒い宝箱【レベル2_トゥメル】1F　候補10	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901100	52901100
201120100	黒い宝箱【レベル2_トゥメル】2F　候補1	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	3	100	0	52901100	52901100
201120110	黒い宝箱【レベル2_トゥメル】2F　候補2	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201120120	黒い宝箱【レベル2_トゥメル】2F　候補3	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201120130	黒い宝箱【レベル2_トゥメル】2F　候補4	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201120140	黒い宝箱【レベル2_トゥメル】2F　候補5	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201120150	黒い宝箱【レベル2_トゥメル】2F　候補6	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201120160	黒い宝箱【レベル2_トゥメル】2F　候補7	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201120170	黒い宝箱【レベル2_トゥメル】2F　候補8	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201120180	黒い宝箱【レベル2_トゥメル】2F　候補9	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201120190	黒い宝箱【レベル2_トゥメル】2F　候補10	01	4	1500	SAN値回復＋1	0x400005DC	0xB00005DC	1	100	0	52901100	52901100
201120200	黒い宝箱【レベル2_トゥメル】3F　候補1	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	4	100	0	52901100	52901100
201120210	黒い宝箱【レベル2_トゥメル】3F　候補2	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201120220	黒い宝箱【レベル2_トゥメル】3F　候補3	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201120230	黒い宝箱【レベル2_トゥメル】3F　候補4	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201120240	黒い宝箱【レベル2_トゥメル】3F　候補5	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201120250	黒い宝箱【レベル2_トゥメル】3F　候補6	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201120260	黒い宝箱【レベル2_トゥメル】3F　候補7	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201120270	黒い宝箱【レベル2_トゥメル】3F　候補8	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201120280	黒い宝箱【レベル2_トゥメル】3F　候補9	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201120290	黒い宝箱【レベル2_トゥメル】3F　候補10	01	4	1501	SAN値回復＋2	0x400005DD	0xB00005DD	1	100	0	52901100	52901100
201120300	黒い宝箱【レベル2_トゥメル】4F　候補1	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	5	100	0	52901100	52901100
201120310	黒い宝箱【レベル2_トゥメル】4F　候補2	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	3	100	0	52901100	52901100
201120320	黒い宝箱【レベル2_トゥメル】4F　候補3	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	3	100	0	52901100	52901100
201120330	黒い宝箱【レベル2_トゥメル】4F　候補4	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	3	100	0	52901100	52901100
201120340	黒い宝箱【レベル2_トゥメル】4F　候補5	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201120350	黒い宝箱【レベル2_トゥメル】4F　候補6	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201120360	黒い宝箱【レベル2_トゥメル】4F　候補7	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201120370	黒い宝箱【レベル2_トゥメル】4F　候補8	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201120380	黒い宝箱【レベル2_トゥメル】4F　候補9	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201120390	黒い宝箱【レベル2_トゥメル】4F　候補10	01	4	1501	SAN値回復＋2	0x400005DD	0xB00005DD	1	100	0	52901100	52901100
201121000	黒い宝箱【レベル2_僻墓】1F　候補1	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201121010	黒い宝箱【レベル2_僻墓】1F　候補2	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201121020	黒い宝箱【レベル2_僻墓】1F　候補3	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201121030	黒い宝箱【レベル2_僻墓】1F　候補4	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201121040	黒い宝箱【レベル2_僻墓】1F　候補5	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201121050	黒い宝箱【レベル2_僻墓】1F　候補6	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901100	52901100
201121060	黒い宝箱【レベル2_僻墓】1F　候補7	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901100	52901100
201121070	黒い宝箱【レベル2_僻墓】1F　候補8	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901100	52901100
201121080	黒い宝箱【レベル2_僻墓】1F　候補9	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	2	100	0	52901100	52901100
201121090	黒い宝箱【レベル2_僻墓】1F　候補10	01	4	900	弾丸【PG直接指定】	0x40000384	0xB0000384	2	100	0	52901100	52901100
201121100	黒い宝箱【レベル2_僻墓】2F　候補1	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	3	100	0	52901100	52901100
201121110	黒い宝箱【レベル2_僻墓】2F　候補2	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201121120	黒い宝箱【レベル2_僻墓】2F　候補3	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201121130	黒い宝箱【レベル2_僻墓】2F　候補4	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	2	100	0	52901100	52901100
201121140	黒い宝箱【レベル2_僻墓】2F　候補5	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201121150	黒い宝箱【レベル2_僻墓】2F　候補6	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201121160	黒い宝箱【レベル2_僻墓】2F　候補7	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201121170	黒い宝箱【レベル2_僻墓】2F　候補8	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
201121180	黒い宝箱【レベル2_僻墓】2F　候補9	01	4	7120	儀式素材【アンコモンC】レベル1	0x40001BD0	0xB0001BD0	1	100	0	52901100	52901100
